EPC,Antenna,Channel,TimeStamp/us,RSSI/dBm,Phase/rad,Doppler Shift/Hz,Velocity
000000000000000000000901,1,1,0,-42,0.674951546669682,-52,0
000000000000000000000902,1,1,2142,-37,6.19114645990645,78,0
000000000000000000000902,1,1,9224,-37,6.19114645990645,117,0
000000000000000000000901,1,1,12757,-42,0.724038931882022,130,0
000000000000000000000901,1,1,30788,-42,0.705631162427395,26,0
000000000000000000000902,1,1,33360,-37,6.18501053675491,26,0
000000000000000000000901,1,1,40555,-41.5,0.699495239275852,0,0
000000000000000000000902,1,1,43270,-37,6.19114645990645,78,0
000000000000000000000902,1,1,60100,-37,6.19114645990645,78,0
000000000000000000000901,1,1,61199,-41.5,0.69335931612431,52,0
000000000000000000000901,1,1,71821,-42,0.705631162427395,104,0
000000000000000000000902,1,1,74637,-36.5,6.18501053675491,117,0
000000000000000000000902,1,1,88680,-37,6.19114645990645,78,0
000000000000000000000901,1,1,89779,-41.5,0.705631162427395,52,0
000000000000000000000902,1,1,102122,-37,6.19728238305799,143,0
000000000000000000000901,1,1,105099,-41.5,0.724038931882022,182,0
000000000000000000000901,1,1,118869,-42,0.730174855033566,221,0
000000000000000000000902,1,1,122362,-37,6.18501053675491,78,0
000000000000000000000901,1,1,132150,-42,0.71790300873048,130,0
000000000000000000000902,1,1,133625,-37,6.20341830620953,78,0
000000000000000000000901,1,1,152804,-41.5,0.71790300873048,156,0
000000000000000000000902,1,1,153880,-37,6.20341830620953,143,0
000000000000000000000902,1,1,161836,-37,6.19114645990645,26,0
000000000000000000000901,1,1,163747,-42,0.687223392972768,-26,0
000000000000000000000902,1,1,179993,-37,6.18501053675491,78,0
000000000000000000000901,1,1,182659,-42,0.705631162427395,104,0
000000000000000000000902,1,1,191841,-37,6.19114645990645,143,0
000000000000000000000901,1,1,192909,-42,0.69335931612431,0,0
000000000000000000000901,1,1,210086,-42,0.681087469821224,-52,0
000000000000000000000902,1,1,212727,-37,6.20341830620953,169,0
000000000000000000000901,1,1,222334,-42,0.705631162427395,130,0
000000000000000000000902,1,1,225972,-37,6.20341830620953,52,0
000000000000000000000901,1,1,241586,-42,0.705631162427395,52,0
000000000000000000000902,1,1,244413,-37,6.20341830620953,143,0
000000000000000000000902,1,1,253402,-37,6.18501053675491,117,0
000000000000000000000901,1,1,255180,-42,0.724038931882022,130,0
000000000000000000000902,1,1,272293,-36.5,6.19114645990645,78,0
000000000000000000000901,1,1,274000,-41.5,0.69335931612431,0,0
000000000000000000000901,1,1,281217,-42,0.687223392972768,-26,0
000000000000000000000902,1,1,284259,-37,6.20341830620953,143,0
000000000000000000000901,1,1,302312,-42,0.69335931612431,-26,0
000000000000000000000902,1,1,303788,-37,6.20341830620953,117,0
000000000000000000000902,1,1,310515,-37,6.20341830620953,117,0
000000000000000000000901,1,1,314278,-42,0.74244670133665,273,0
000000000000000000000901,1,1,330934,-42,0.724038931882022,156,0
000000000000000000000902,1,1,333446,-37,6.19114645990645,78,0
000000000000000000000902,1,1,340879,-37,6.19114645990645,52,0
000000000000000000000901,1,1,344611,-42,0.699495239275852,52,0
000000000000000000000902,1,1,359160,-37,6.20341830620953,143,0
000000000000000000000901,1,1,362181,-41.5,0.705631162427395,26,0
000000000000000000000902,1,1,372106,-37,6.19114645990645,78,0
000000000000000000000901,1,1,375194,-42,0.724038931882022,156,0
000000000000000000000902,1,1,389181,-37,6.19728238305799,117,0
000000000000000000000901,1,1,391120,-41.5,0.674951546669682,-78,0
000000000000000000000902,1,1,402932,-37,6.20955422936108,169,0
000000000000000000000901,1,1,405085,-42,0.711767085578938,78,0
000000000000000000000901,1,1,418553,-42,0.730174855033566,130,0
000000000000000000000902,1,1,422546,-37,6.19728238305799,117,0
000000000000000000000901,1,1,431470,-41.5,0.724038931882022,156,0
000000000000000000000902,1,1,434818,-37,6.19114645990645,117,0
000000000000000000000901,1,1,448581,-42,0.699495239275852,52,0
000000000000000000000902,1,1,451519,-37,6.19114645990645,78,0
000000000000000000000901,1,1,461540,-41.5,0.705631162427395,104,0
000000000000000000000902,1,1,464595,-36.5,6.19114645990645,117,0
000000000000000000000901,1,1,478909,-41.5,0.711767085578938,52,0
000000000000000000000902,1,1,483786,-36.5,6.20341830620953,117,0
000000000000000000000901,1,1,491630,-41.5,0.724038931882022,182,0
000000000000000000000902,1,1,494300,-37,6.20341830620953,143,0
000000000000000000000901,1,1,511912,-41.5,0.699495239275852,52,0
000000000000000000000902,1,1,514170,-37,6.20341830620953,78,0
000000000000000000000901,1,1,522432,-42,0.705631162427395,78,0
000000000000000000000902,1,1,524976,-37,6.19728238305799,78,0
000000000000000000000901,1,1,540080,-42,0.699495239275852,52,0
000000000000000000000902,1,1,541695,-37,6.19728238305799,78,0
000000000000000000000902,1,1,552262,-36.5,6.20341830620953,78,0
000000000000000000000901,1,1,555754,-41.5,0.705631162427395,104,0
000000000000000000000902,1,1,572364,-37,6.20955422936108,143,0
000000000000000000000901,1,1,574944,-42,0.69335931612431,26,0
000000000000000000000902,1,1,584570,-37,6.19728238305799,78,0
000000000000000000000901,1,1,585655,-42,0.69335931612431,26,0
000000000000000000000901,1,1,599262,-42,0.69335931612431,52,0
000000000000000000000902,1,1,604610,-37,6.20341830620953,143,0
000000000000000000000902,1,1,612465,-37,6.19728238305799,117,0
000000000000000000000901,1,1,614691,-41.5,0.699495239275852,78,0
000000000000000000000901,1,1,630991,-42,0.705631162427395,104,0
000000000000000000000902,1,1,632805,-37,6.20955422936108,169,0
000000000000000000000901,1,1,644636,-41.5,0.687223392972768,0,0
000000000000000000000902,1,1,645986,-37,6.19114645990645,52,0
000000000000000000000901,1,1,663828,-41.5,0.69335931612431,52,0
000000000000000000000902,1,1,665444,-37,6.20341830620953,143,0
000000000000000000000902,1,1,677570,-37,6.19728238305799,143,0
000000000000000000000901,1,1,678925,-41.5,0.69335931612431,78,0
000000000000000000000902,1,1,694866,-37,6.20341830620953,78,0
000000000000000000000901,1,1,696223,-41.5,0.74244670133665,221,0
000000000000000000000901,1,1,707737,-41.5,0.69335931612431,0,0
000000000000000000000902,1,1,710269,-37,6.20341830620953,78,0
000000000000000000000902,1,1,726760,-37,6.20955422936108,143,0
000000000000000000000901,1,1,728343,-41.5,0.724038931882022,156,0
000000000000000000000901,1,1,735365,-41.5,0.71790300873048,156,0
000000000000000000000902,1,1,737294,-37,6.19114645990645,78,0
000000000000000000000902,1,1,753708,-37,6.20341830620953,195,0
000000000000000000000901,1,1,757290,-41.5,0.687223392972768,52,0
000000000000000000000902,1,1,766422,-37,6.18501053675491,78,0
000000000000000000000901,1,1,768149,-41.5,0.71790300873048,104,0
000000000000000000000901,1,1,783569,-41.5,0.71790300873048,156,0
000000000000000000000902,1,1,788744,-37,6.20341830620953,143,0
000000000000000000000901,1,1,796997,-42,0.705631162427395,78,0
000000000000000000000902,1,1,798312,-37,6.17887461360336,26,0
